0.067900	0.062883
0.071100	0.057863
0.079900	0.037568
0.085500	0.014818
0.051900	0.033625
0.395400	0.261509
0.385800	0.237314
0.623000	0.458504
0.377000	0.259978
0.401000	0.280918
0.530400	0.552004
0.396200	0.486757
0.426500	0.489726
0.484000	0.528357
0.479200	0.528701
0.127000	0.078272
0.145400	0.060981
0.104600	0.051684
0.094200	0.052755
0.095800	0.050421
0.655000	0.446163
0.113400	0.065087
0.127000	0.020886
0.131000	0.089669
0.111800	0.073897
0.134200	0.103165
0.124600	0.085118
0.099000	0.117713
0.102200	0.121713
0.097400	0.122534
0.099000	0.125529
0.099000	0.115711
0.658900	0.276372
0.661300	0.303319
0.626200	0.250971
0.631000	0.262899
0.647800	0.293748
0.145400	0.114872
0.126200	0.102786
0.149400	0.093280
0.182100	0.119374
0.132600	0.093727
0.680500	0.519488
0.660500	0.472468
0.658100	0.488189
0.651800	0.478517
0.658900	0.499311
0.647800	0.470690
0.652600	0.458996
0.647000	0.467996
0.655000	0.459430
0.249200	0.161736
0.182100	0.105463
0.142200	0.056559
0.106200	0.045099
0.214900	0.119730
0.309900	0.102374
0.315500	0.127112
0.315500	0.123808
0.307500	0.117507
0.654200	0.447463
0.670900	0.502672
0.655000	0.506243
0.364200	0.266239
0.350600	0.246868
0.396200	0.286655
0.353000	0.248539
0.351400	0.223523
0.661300	0.496833
0.657300	0.462241
0.671700	0.495074
0.670100	0.478068
0.670100	0.433870
0.654200	0.482575
0.662900	0.465585
0.661300	0.454287
0.660500	0.441984
0.673300	0.458191
0.655000	0.453503
0.665300	0.458662
0.658100	0.468287
0.670100	0.459241
0.668500	0.464558
0.112600	0.075947
0.115000	0.074975
0.123000	0.070516
0.108600	0.073007
0.117400	0.070242
0.176500	0.164370
0.137400	0.145977
0.151800	0.142960
0.111800	0.069717
0.135800	0.141346
0.189300	0.157403
0.686100	0.490383
0.673300	0.455737
0.662900	0.446600
0.655000	0.450951
0.638200	0.500175
0.655000	0.423474
0.654200	0.419823
0.644600	0.414741
0.655000	0.408771
0.647000	0.412156
0.728400	0.554626
0.717300	0.531185
0.723600	0.514218
0.719600	0.553818
0.705300	0.536034
0.770000	0.517826
0.774800	0.519077
0.776400	0.502134
0.773200	0.547872
0.775600	0.538696
0.683700	0.505865
0.683700	0.510832
0.628600	0.448031
0.674900	0.467260
0.666900	0.533258
0.655800	0.498185
0.657300	0.504874
0.140600	0.078485
